geneid,CAT1,CAT2,CAT4,CAT5,CAT16,CAT36,CAT7,CAT12,CAT13,CAT25,CAT34,CAT38,CAT39,CAT11,CAT14,CAT17,CAT19,CAT21,CAT22,CAT26,CAT27,CAT28,CAT32,CAT33,CAT35,CAT20,CAT23,CAT24,CAT30,CAT31
mepce,0.332188995,-1.130127292,0.058815942,-0.728175512,0.603239646,0.103609689,-1.776352012,0.0,-1.457636825,0.195862889,-0.73356939,0.658837201,-0.906111695,-2.107895081,-0.543226301,0.779099363,0.392196249,0.269300122,-1.437150022,1.054428926,0.460114029,0.0,-1.451125156,-1.340176694,1.368301226,0.0,-1.458080758,0.107929969,-0.041336017,-0.876897938
mesd,0.0,0.0,0.0,0.0,0.401944136,0.0,-0.908392087,0.0,0.0,0.367078069,-0.190068445,1.620280158,0.77798961,0.0,0.0,-1.248066491,-2.497586749,0.193855049,-0.823801596,0.301065417,0.0,-1.771149831,-1.502264827,0.0,0.537098111,0.188738831,0.097538269,-2.056415975,-0.159701222,0.384792118
mest,0.0,-3.692181071,-0.120291883,0.0,-1.614411908,-1.417980253,0.104072273,0.0,0.0,0.663970694,0.0,0.0,0.0,1.220395515,1.47041325,1.410311592,1.259351355,1.29763271,1.267808522,0.0,2.253711137,0.828977804,1.72892432,1.767277414,0.410937395,0.0,0.876719955,0.898915695,0.22998468,1.312002394
metap1,1.661179191,0.463184943,0.523075061,1.159288114,0.460070259,0.451713556,-0.587571616,-1.330411486,0.0,-0.181083369,-0.757055726,0.839830429,-0.665150771,-0.201338675,0.938161868,0.278358383,0.344887515,-0.747493428,-0.930012351,-0.397600835,-1.024977184,-0.657030344,1.177464495,0.432390422,-0.198690556,0.0,-1.687116711,0.126713483,0.931316095,0.0
metap2,0.043451037,-0.046819347,0.297445934,0.53597823,0.344548552,0.165687883,0.371267358,0.462434838,-0.13848111,-0.042337434,0.546055481,0.647282682,0.950017249,-0.32116077,-0.313590315,-0.234555022,0.024115932,0.040694294,-0.127681888,0.287695957,-0.463188665,0.226970832,-0.740095075,-1.002451594,-0.042898478,0.0,0.489570081,0.198614906,-0.141392257,-1.477265905
mettl1,0.0,0.601680244,0.0,1.066786469,0.417480019,0.0,0.28398067,0.0,0.584698572,0.177461162,-0.375581966,-0.182809539,-0.223940219,0.497923215,0.0,-0.536857757,-1.189488425,-1.072931375,0.53714477,0.0,-0.208232068,0.0,1.440949188,-1.57329169,0.0,0.0,-1.164295826,1.636590742,1.667755946,0.0
mettl14,0.816782033,0.192888943,-0.29115629,0.0,-0.384035538,-0.383379086,0.633889333,1.136358337,1.584144665,1.032384225,1.451007468,0.0,1.028330716,0.585858427,0.930951264,0.503782968,0.380721941,0.374086436,-1.222986382,0.0,-0.889433242,0.0,0.811909464,1.091411985,1.150281647,0.0,0.50871578,0.819162156,0.32600666,0.0
mettl16,1.356232752,-0.799086916,-0.077501348,-0.970421713,0.113965337,-0.813792462,0.752783522,1.920202818,2.035241581,0.944791319,1.381866234,1.148912533,0.972183399,0.337648084,-0.409324126,0.391142494,-0.181338215,-0.573126633,0.51405549,0.0,-1.139577955,0.0,0.681553968,0.483912621,0.042750442,0.0,0.338059188,-0.553383958,-1.53079505,0.0
mettl17,-1.565172938,0.052808604,0.685250628,0.32460856,0.531315613,0.668453441,-0.892314968,0.0,0.0,-0.120033678,-1.863446114,0.06652304,0.0,1.014147122,0.0,1.719125983,1.01563992,2.563629372,0.533198526,0.0,1.94056696,0.0,1.690462182,1.091445581,0.0,0.0,0.82427738,1.190422812,1.177249414,-0.293447729
mettl18,0.0,0.804316166,0.0,0.0,0.092621199,0.0,-0.646415929,0.0,-1.300282653,2.67953418,-1.111238434,0.393036218,1.030980199,0.0,0.036975412,-0.123087143,-1.830262479,0.457184988,-1.769603741,0.0,0.0,0.0,-1.056493886,-0.54475001,0.262294474,0.0,-1.042698848,-0.931329508,0.0,0.0
mettl21a,0.0,-0.886880238,0.238819479,-0.413677955,0.138509654,-0.38390353,0.354137311,0.800394706,0.606460579,0.074507765,0.028903307,-0.525243568,0.72085749,0.0,0.0,-1.692022661,-1.470690565,-1.476422546,-1.547056071,0.0,0.0,0.0,0.0,-0.304031414,0.0,0.502239335,0.426680101,-0.535000329,-0.802398175,0.0
mettl3,-0.23060267,0.435842706,1.113458861,0.493753937,1.087113243,0.445451093,0.839533606,0.0,0.0,0.41661339,0.06767942,0.630954905,0.714227376,0.203638051,0.332270814,0.474975761,0.242919963,-0.425579278,0.964015129,0.0,-0.658853695,0.0,0.191486129,-0.721570188,0.10375744,0.0,0.109147161,-0.032067448,0.244999239,0.0
mettl5,0.0,1.421438888,-0.027062374,-0.095501252,0.333215696,0.674663056,0.576914377,-1.40621855,0.0,-0.354743413,-1.025191458,0.0,0.685637252,0.215510669,0.0,-2.211924439,-2.311461764,-2.309687791,-1.521489791,0.0,0.0,0.0,-0.582057058,-0.718782314,0.0,0.0,-0.225624747,-2.608089682,-0.736583942,-0.516194746
mettl6,0.0,0.39518381,-0.595645087,0.0,0.398672249,-0.201143476,0.823828262,0.0,0.0,0.093924621,1.535899132,-0.038789945,1.335345816,-0.62840632,0.019003166,0.448581135,-0.004665992,0.710428491,-0.034261063,0.167432998,0.0,0.0,-1.2043553,0.0,0.658463922,0.0,-1.469232541,-0.806600255,0.635341859,0.0
mettl9,0.0,-1.665381729,-1.918543445,-1.270497044,0.957881874,-0.668107074,0.739373014,0.0,1.11960202,0.577806018,1.335361099,0.477302757,0.774024286,0.460273855,0.461792149,1.887542003,1.221536975,0.406134896,0.701681508,0.0,1.560802108,0.0,1.546129473,1.288418511,0.0,0.0,0.912607867,1.945496699,1.650684592,1.900663339
